TimePeriod,GeoType,GeoID,GeoRank,Geography,Bicycle (number),Bicycle (percent),"Car, truck, or van (number)","Car, truck, or van (percent)",Public transportation (number),Public transportation (percent),Walked (number),Walked (percent)
2010-14,UHF42,408,4,Jamaica,216,0.2,"54,455",40.4,"69,727",51.7,"6,131",4.5
2010-14,UHF42,409,4,Southeast Queens,146,0.1,"97,712",65.5,"43,687",29.3,"2,963",2
2010-14,UHF42,410,4,Rockaways,564,1.3,"21,479",48.9,"17,193",39.2,"3,116",7.1
2010-14,UHF42,501,4,Port Richmond,55,0.2,"15,939",59.1,"9,211",34.1,"1,138",4.2
2010-14,UHF42,502,4,Stapleton - St. George,155,0.3,"27,389",53.4,"19,717",38.5,"2,210",4.3
2010-14,UHF42,503,4,Willowbrook,20,0.1,"27,488",69.5,"10,001",25.3,809,2
2010-14,UHF42,504,4,South Beach - Tottenville,29,0,"61,527",71.2,"20,799",24.1,"1,428",1.7
2010-14,Borough,1,1,Bronx,"1,804",0.3,"147,074",27.6,"315,796",59.3,"42,212",7.9
2010-14,Borough,2,1,Brooklyn,"16,350",1.5,"260,389",23.3,"686,149",61.5,"96,065",8.6
2010-14,Borough,3,1,Manhattan,"12,863",1.5,"69,978",8.2,"503,938",59.1,"176,407",20.7
2010-14,Borough,4,1,Queens,"5,733",0.5,"405,292",38.4,"547,855",51.9,"60,145",5.7
2010-14,Borough,5,1,Staten Island,259,0.1,"132,343",64.8,"59,728",29.2,"5,585",2.7
2010-14,Citywide,1,0,New York City,"37,009",1,"1,015,076",27,"2,113,466",56.2,"380,414",10.1
2009-13,NTA2010,501,8,Claremont-Bathgate,0,0,"1,706",19.7,"5,889",68,659,7.6
2009-13,NTA2010,503,8,Eastchester-Edenwald-Baychester,57,0.4,"5,800",39.6,"7,518",51.3,702,4.8
2009-13,NTA2010,505,8,Bedford Park-Fordham North,15,0.1,"3,784",19,"13,116",65.7,"2,091",10.5
2009-13,NTA2010,506,8,Belmont,184,2,"2,045",22.3,"4,404",48,"1,930",21
2009-13,NTA2010,507,8,Bronxdale,0,0,"4,160",28.7,"8,639",59.5,"1,254",8.6
2009-13,NTA2010,508,8,West Farms-Bronx River,0,0,"3,132",23.6,"8,572",64.5,734,5.5
2009-13,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,48,0.2,"8,070",41.5,"9,973",51.3,"1,001",5.1
2009-13,NTA2010,510,8,Pelham Bay-Country Club-City Island,46,0.4,"7,178",59.1,"4,171",34.3,364,3
2009-13,NTA2010,513,8,Co-op City,0,0,"6,852",37.1,"9,825",53.2,"1,581",8.6
2009-13,NTA2010,514,8,East Concourse-Concourse Village,106,0.5,"3,723",16.9,"14,861",67.5,"1,949",8.9
2009-13,NTA2010,517,8,East Tremont,82,0.6,"2,745",20.5,"8,692",65,"1,126",8.4
2009-13,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,67,0.6,"5,535",46.2,"4,821",40.2,787,6.6
2009-13,NTA2010,526,8,Highbridge,24,0.2,"2,848",21.8,"8,114",62.1,"1,327",10.2
2009-13,NTA2010,527,8,Hunts Point,9,0.1,"1,184",14.1,"5,623",67.1,"1,133",13.5
2009-13,NTA2010,528,8,Van Cortlandt Village,85,0.4,"4,340",20.7,"13,839",65.9,"1,827",8.7
2009-13,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,56,0.4,"4,651",33.5,"7,570",54.6,908,6.5
2009-13,NTA2010,530,8,Kingsbridge Heights,37,0.3,"2,073",17.6,"8,198",69.5,849,7.2
2009-13,NTA2010,531,8,Allerton-Pelham Gardens,0,0,"6,805",52.5,"5,220",40.3,483,3.7
2009-13,NTA2010,533,8,Longwood,49,0.6,"1,545",18.2,"5,733",67.4,675,7.9
2009-13,NTA2010,534,8,Melrose South-Mott Haven North,66,0.5,"2,073",16.2,"8,215",64,"1,727",13.5
2009-13,NTA2010,535,8,Morrisania-Melrose,57,0.4,"2,466",18.6,"8,806",66.5,713,5.4
2009-13,NTA2010,536,8,University Heights-Morris Heights,6,0,"4,134",22,"12,160",64.8,"1,510",8
2009-13,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,18,0.1,"4,685",38.1,"6,084",49.4,"1,070",8.7
2009-13,NTA2010,539,8,Mott Haven-Port Morris,81,0.5,"2,499",14.9,"11,913",71.1,"1,740",10.4
2009-13,NTA2010,540,8,Fordham South,10,0.1,"1,353",14.9,"5,999",66.3,"1,075",11.9
2009-13,NTA2010,541,8,Mount Hope,44,0.2,"3,743",19.3,"12,540",64.5,"1,879",9.7
2009-13,NTA2010,543,8,Norwood,47,0.3,"2,957",18.3,"10,725",66.5,"1,818",11.3
2009-13,NTA2010,544,8,Williamsbridge-Olinville,17,0.1,"8,383",34.7,"13,897",57.5,"1,125",4.7
2009-13,NTA2010,546,8,Parkchester,0,0,"2,457",17.6,"10,097",72.4,827,5.9
2009-13,NTA2010,549,8,Pelham Parkway,94,0.7,"4,450",33.7,"6,781",51.4,"1,293",9.8
2009-13,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,27,0.1,"12,243",59.2,"6,558",31.7,922,4.5
2009-13,NTA2010,555,8,Soundview-Bruckner,220,1.7,"2,633",20.3,"8,728",67.4,734,5.7
2009-13,NTA2010,559,8,Westchester-Unionport,15,0.1,"3,145",28.7,"6,637",60.5,870,7.9
2009-13,NTA2010,562,8,Woodlawn-Wakefield,23,0.1,"9,026",44.2,"9,476",46.4,"1,112",5.4
2009-13,NTA2010,563,8,West Concourse,80,0.5,"2,486",16.6,"10,128",67.6,"1,523",10.2
2009-13,NTA2010,575,8,Crotona Park East,0,0,"1,343",20.7,"4,389",67.8,466,7.2
2009-13,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,231,1.7,945,6.9,"9,440",69.4,"1,541",11.3
2009-13,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,150,0.6,"10,549",39.5,"12,650",47.4,"2,060",7.7
2009-13,NTA2010,4719,8,Brighton Beach,72,0.6,"3,493",26.8,"6,774",52.1,"2,035",15.6
2009-13,NTA2010,4721,8,Seagate-Coney Island,73,0.9,"2,551",29.8,"4,739",55.4,810,9.5
2009-13,NTA2010,4723,8,West Brighton,16,0.3,"1,800",28.7,"3,795",60.4,520,8.3
2009-13,NTA2010,4725,8,Homecrest,108,0.7,"5,862",35.6,"8,210",49.9,"1,598",9.7
2009-13,NTA2010,4726,8,Gravesend,14,0.1,"3,366",32.2,"5,939",56.8,883,8.4
2009-13,NTA2010,4727,8,Bath Beach,45,0.4,"4,004",33.4,"6,999",58.3,544,4.5
2009-13,NTA2010,4728,8,Bensonhurst West,388,1.1,"9,846",26.7,"22,446",60.8,"2,966",8
2009-13,NTA2010,4729,8,Bensonhurst East,223,0.9,"6,736",26.2,"16,163",62.8,"1,768",6.9
2009-13,NTA2010,4730,8,Dyker Heights,101,0.5,"7,486",37.9,"9,699",49.2,"1,587",8
2009-13,NTA2010,4731,8,Bay Ridge,86,0.2,"12,047",31.7,"21,044",55.4,"3,375",8.9
2009-13,NTA2010,4732,8,Sunset Park West,528,2.1,"4,305",17.1,"16,195",64.2,"3,358",13.3
2009-13,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,643,3,"2,339",11,"13,774",64.9,"2,575",12.1
2009-13,NTA2010,4734,8,Sunset Park East,400,1.3,"6,252",20.1,"17,960",57.6,"5,389",17.3
2009-13,NTA2010,4735,8,Stuyvesant Heights,213,0.9,"4,891",19.8,"17,112",69.3,"1,258",5.1
2009-13,NTA2010,4737,8,Park Slope-Gowanus,"1,168",2.6,"4,977",11.1,"30,661",68.6,"3,216",7.2
2009-13,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,382,2,"1,681",8.9,"13,326",70.2,"1,736",9.1
2009-13,NTA2010,4740,8,Windsor Terrace,251,2.1,"1,925",15.8,"8,480",69.8,601,4.9
2009-13,NTA2010,4741,8,Kensington-Ocean Parkway,161,1,"3,692",23.9,"9,326",60.3,"1,283",8.3
2009-13,NTA2010,4742,8,Flatbush,700,1.5,"9,399",20.2,"31,663",68,"2,808",6
2009-13,NTA2010,4743,8,Midwood,78,0.4,"7,101",35.9,"9,560",48.4,"2,038",10.3
2009-13,NTA2010,4744,8,Madison,105,0.6,"5,927",34,"9,482",54.4,"1,082",6.2
2009-13,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,73,0.4,"12,806",62,"6,070",29.4,"1,003",4.9
2009-13,NTA2010,4746,8,Ocean Parkway South,27,0.4,"2,360",31.8,"3,660",49.3,996,13.4
2009-13,NTA2010,4750,8,Canarsie,17,0,"17,109",42.5,"20,994",52.2,"1,255",3.1
2009-13,NTA2010,4758,8,Flatlands,88,0.3,"13,850",41.8,"16,735",50.5,"1,190",3.6
2009-13,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,119,0.4,"5,560",18.6,"20,830",69.8,"1,879",6.3
2009-13,NTA2010,4761,8,Crown Heights North,765,1.8,"6,795",15.8,"30,728",71.4,"2,252",5.2
2009-13,NTA2010,4763,8,Crown Heights South,201,1.2,"3,230",19.4,"10,549",63.5,"1,928",11.6
2009-13,NTA2010,4764,8,Prospect Heights,541,4.1,"1,397",10.7,"9,440",72.2,712,5.4
2009-13,NTA2010,4768,8,Fort Greene,393,3,"1,586",12,"8,825",66.6,"1,409",10.6
2009-13,NTA2010,4769,8,Clinton Hill,883,4.6,"2,183",11.5,"12,684",66.7,"1,446",7.6
2009-13,NTA2010,4772,8,Williamsburg,16,0.2,"1,835",23.1,"1,759",22.1,"3,906",49.1
2009-13,NTA2010,4773,8,North Side-South Side,758,2.8,"2,672",9.8,"18,083",66.2,"2,999",11
2009-13,NTA2010,4775,8,Bedford,981,3.6,"4,512",16.7,"16,886",62.5,"3,268",12.1
2009-13,NTA2010,4776,8,Greenpoint,901,4.6,"2,533",12.8,"12,694",64.1,"2,038",10.3
2009-13,NTA2010,4777,8,Bushwick North,823,2.9,"3,387",12,"19,700",69.7,"3,070",10.9
2009-13,NTA2010,4778,8,Bushwick South,788,2.5,"4,515",14.3,"22,314",70.7,"2,647",8.4
2009-13,NTA2010,4779,8,Ocean Hill,34,0.3,"3,005",25.6,"7,803",66.5,565,4.8
2009-13,NTA2010,4781,8,Brownsville,77,0.4,"3,562",18.8,"13,526",71.4,"1,249",6.6
2009-13,NTA2010,4782,8,East New York,52,0.2,"8,270",25.6,"21,896",67.8,"1,354",4.2
2009-13,NTA2010,4783,8,Cypress Hills-City Line,88,0.5,"4,539",25.1,"12,026",66.6,698,3.9
2009-13,NTA2010,4785,8,East New York (Pennsylvania Ave),14,0.1,"2,333",22.8,"7,034",68.9,582,5.7
2009-13,NTA2010,4788,8,Borough Park,358,1,"9,748",28.2,"12,808",37.1,"9,285",26.9
2009-13,NTA2010,4790,8,East Williamsburg,385,2.2,"2,143",12.1,"12,311",69.3,"1,466",8.3
2009-13,NTA2010,4791,8,East Flatbush-Farragut,77,0.3,"7,466",31.1,"14,914",62,946,3.9
2009-13,NTA2010,4793,8,Starrett City,0,0,"1,506",37.5,"2,234",55.7,245,6.1
2009-13,NTA2010,4795,8,Erasmus,0,0,"2,403",20.3,"8,558",72.3,520,4.4
2009-13,NTA2010,4796,8,Rugby-Remsen Village,36,0.1,"6,821",28.3,"15,303",63.5,"1,200",5
2009-13,NTA2010,6101,8,Marble Hill-Inwood,167,0.7,"4,140",18.5,"14,181",63.3,"2,590",11.6
2009-13,NTA2010,6103,8,Central Harlem North-Polo Grounds,200,0.6,"3,828",12.1,"22,392",70.8,"2,669",8.4
2009-13,NTA2010,6104,8,Hamilton Heights,336,1.4,"2,537",10.7,"17,741",74.8,"1,164",4.9
2009-13,NTA2010,6106,8,Manhattanville,91,0.9,728,7.3,"7,849",78.4,743,7.4
2009-13,NTA2010,6109,8,Morningside Heights,167,0.7,"1,488",6.2,"14,258",59.4,"5,840",24.3
2009-13,NTA2010,6111,8,Central Harlem South,216,1,"1,826",8.6,"15,497",72.8,"1,747",8.2
2009-13,NTA2010,6112,8,Upper West Side,"1,104",1.5,"5,550",7.5,"51,180",68.9,"7,674",10.3
2009-13,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"1,207",2.6,"2,833",6.1,"24,054",51.5,"12,618",27
2009-13,NTA2010,6114,8,Lincoln Square,268,0.8,"2,392",7.1,"20,097",59.9,"6,150",18.3
2009-13,NTA2010,6115,8,Clinton,365,1.3,"1,800",6.6,"12,930",47.4,"9,677",35.4
2009-13,NTA2010,6117,8,Midtown-Midtown South,87,0.5,860,5,"6,241",36.3,"7,802",45.4
2009-13,NTA2010,6119,8,Turtle Bay-East Midtown,157,0.5,"2,934",9.2,"11,813",37,"12,964",40.6
2009-13,NTA2010,6120,8,Murray Hill-Kips Bay,344,1.1,"1,545",5.1,"13,595",44.7,"11,946",39.3
2009-13,NTA2010,6121,8,Gramercy,290,1.7,887,5.3,"9,255",54.8,"4,213",25
2009-13,NTA2010,6122,8,East Village,"1,219",4.4,"1,128",4.1,"15,760",57.4,"6,777",24.7
2009-13,NTA2010,6123,8,West Village,667,1.6,"2,316",5.5,"22,797",54.4,"10,617",25.3
2009-13,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,301,1.2,"1,706",6.9,"13,660",54.9,"5,896",23.7
2009-13,NTA2010,6125,8,Battery Park City-Lower Manhattan,146,0.5,"1,355",5.1,"15,221",57,"8,018",30.1
2009-13,NTA2010,6127,8,Chinatown,431,2.1,"1,545",7.4,"11,285",54.3,"6,197",29.8
2009-13,NTA2010,6128,8,Lower East Side,"1,171",3.9,"3,321",11,"16,560",55,"7,432",24.7
2009-13,NTA2010,6131,8,Lenox Hill-Roosevelt Island,206,0.4,"4,158",8.8,"24,528",52.1,"11,909",25.3
2009-13,NTA2010,6132,8,Yorkville,90,0.2,"4,289",9,"30,585",64.3,"6,585",13.8
2009-13,NTA2010,6133,8,East Harlem South,532,2.1,"2,128",8.4,"16,983",67.3,"3,969",15.7
2009-13,NTA2010,6134,8,East Harlem North,265,1.3,"1,740",8.6,"15,287",75.2,"2,224",10.9
2009-13,NTA2010,6135,8,Washington Heights North,190,0.6,"4,763",14.2,"21,909",65.3,"4,553",13.6
2009-13,NTA2010,6136,8,Washington Heights South,349,0.9,"4,555",12,"24,841",65.2,"4,849",12.7
2009-13,NTA2010,6140,8,Upper East Side-Carnegie Hill,159,0.5,"3,399",11.4,"14,414",48.3,"5,690",19.1
2009-13,NTA2010,6150,8,Stuyvesant Town-Cooper Village,441,3.4,"1,212",9.2,"7,308",55.7,"2,873",21.9
2009-13,NTA2010,8101,8,South Jamaica,23,0.2,"6,110",40,"7,891",51.7,720,4.7
2009-13,NTA2010,8102,8,Springfield Gardens North,0,0,"5,398",46.2,"5,450",46.6,370,3.2
2009-13,NTA2010,8103,8,Springfield Gardens South-Brookville,0,0,"4,947",55.9,"3,456",39.1,126,1.4
2009-13,NTA2010,8105,8,Rosedale,0,0,"8,263",59.9,"4,699",34.1,251,1.8
2009-13,NTA2010,8106,8,Jamaica Estates-Holliswood,0,0,"5,500",48,"5,228",45.6,288,2.5
2009-13,NTA2010,8107,8,Hollis,29,0.3,"4,518",48.4,"4,207",45.1,322,3.5
2009-13,NTA2010,8108,8,St. Albans,30,0.1,"13,217",53.2,"10,284",41.4,394,1.6
2009-13,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,165,1.4,"7,535",64.1,"3,179",27,497,4.2
2009-13,NTA2010,8112,8,Hammels-Arverne-Edgemere,89,0.7,"5,435",43.7,"5,961",47.9,609,4.9
2009-13,NTA2010,8115,8,Far Rockaway-Bayswater,272,1.4,"8,145",42.3,"8,069",41.9,"2,055",10.7
2009-13,NTA2010,8117,8,Forest Hills,91,0.2,"11,404",27.4,"25,325",60.9,"2,690",6.5
2009-13,NTA2010,8118,8,Rego Park,15,0.1,"4,148",29.7,"7,978",57.2,"1,365",9.8
2009-13,NTA2010,8119,8,Glendale,33,0.2,"6,448",46.3,"6,364",45.7,797,5.7
2009-13,NTA2010,8120,8,Ridgewood,428,1.4,"6,823",22.1,"20,531",66.6,"2,256",7.3
2009-13,NTA2010,8121,8,Middle Village,21,0.1,"9,539",52.7,"7,225",39.9,821,4.5
2009-13,NTA2010,8122,8,Flushing,170,0.5,"10,104",32.1,"15,833",50.2,"4,079",12.9
2009-13,NTA2010,8123,8,College Point,30,0.3,"5,306",47.5,"4,280",38.3,969,8.7
2009-13,NTA2010,8125,8,Corona,324,1.3,"6,756",27.1,"14,733",59.2,"2,258",9.1
2009-13,NTA2010,8126,8,North Corona,438,1.7,"4,201",16,"18,927",72.2,"2,101",8
2009-13,NTA2010,8127,8,East Elmhurst,106,1,"3,269",29.6,"6,369",57.6,946,8.6
2009-13,NTA2010,8128,8,Jackson Heights,455,0.9,"11,909",23.4,"33,158",65.2,"3,786",7.4
2009-13,NTA2010,8129,8,Elmhurst,167,0.4,"6,769",16.5,"30,135",73.6,"2,860",7
2009-13,NTA2010,8130,8,Maspeth,106,0.8,"5,887",44.2,"6,258",46.9,781,5.9
2009-13,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,308,0.9,"5,634",16.2,"25,021",71.9,"2,236",6.4
2009-13,NTA2010,8133,8,Cambria Heights,0,0,"5,449",57.1,"3,538",37.1,149,1.6
2009-13,NTA2010,8134,8,Queens Village,24,0.1,"15,033",54.9,"10,745",39.3,702,2.6
2009-13,NTA2010,8135,8,Briarwood-Jamaica Hills,16,0.1,"6,269",34,"10,485",56.9,"1,206",6.5
2009-13,NTA2010,8137,8,Kew Gardens Hills,0,0,"7,500",46.3,"7,142",44.1,923,5.7
2009-13,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,22,0.2,"6,519",50.5,"5,388",41.8,667,5.2
2009-13,NTA2010,8141,8,Fresh Meadows-Utopia,9,0.1,"4,764",60.3,"2,641",33.4,254,3.2
2009-13,NTA2010,8142,8,Oakland Gardens,14,0.1,"8,459",65.6,"3,569",27.7,376,2.9
2009-13,NTA2010,8143,8,Bellerose,11,0.1,"8,974",72.4,"2,950",23.8,233,1.9
2009-13,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,10,0.1,"6,956",67.7,"2,425",23.6,336,3.3
2009-13,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,0,0,"8,409",68.7,"2,816",23,426,3.5
2009-13,NTA2010,8146,8,Bayside-Bayside Hills,18,0.1,"13,408",62.5,"6,520",30.4,576,2.7
2009-13,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,24,0.2,"6,365",64.7,"2,949",30,158,1.6
2009-13,NTA2010,8148,8,Auburndale,54,0.6,"5,513",59,"3,253",34.8,234,2.5
2009-13,NTA2010,8149,8,Whitestone,0,0,"9,808",70.2,"3,243",23.2,492,3.5
2009-13,NTA2010,8150,8,Elmhurst-Maspeth,95,0.7,"3,286",25,"8,410",64.1,"1,041",7.9
2009-13,NTA2010,8151,8,Murray Hill,36,0.2,"11,759",49.2,"9,375",39.2,"1,882",7.9
2009-13,NTA2010,8152,8,East Flushing,49,0.4,"5,656",46.5,"5,213",42.8,764,6.3
2009-13,NTA2010,8153,8,Woodhaven,31,0.1,"9,745",35.5,"15,182",55.3,"1,392",5.1
2009-13,NTA2010,8154,8,Richmond Hill,68,0.2,"10,999",38.4,"14,685",51.2,"1,681",5.9
2009-13,NTA2010,8155,8,South Ozone Park,34,0.1,"16,435",44.4,"18,239",49.3,"1,157",3.1
2009-13,NTA2010,8156,8,Ozone Park,50,0.5,"4,801",48.4,"4,337",43.7,368,3.7
2009-13,NTA2010,8157,8,Lindenwood-Howard Beach,1,0,"8,431",66.7,"3,653",28.9,261,2.1
2009-13,NTA2010,8160,8,Kew Gardens,50,0.4,"4,114",34.3,"6,416",53.5,679,5.7
2009-13,NTA2010,8161,8,Jamaica,33,0.1,"5,938",25.1,"15,391",65.1,"1,587",6.7
2009-13,NTA2010,8162,8,Queensboro Hill,0,0,"4,688",51.3,"3,651",40,565,6.2
2009-13,NTA2010,8163,8,Woodside,52,0.2,"3,818",17.5,"16,271",74.6,"1,099",5
2009-13,NTA2010,8166,8,Laurelton,8,0.1,"6,608",55.4,"4,668",39.1,257,2.2
2009-13,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,103,1.3,"1,725",22.4,"5,002",64.9,578,7.5
2009-13,NTA2010,8170,8,Astoria,400,1,"6,924",16.7,"29,367",71,"2,938",7.1
2009-13,NTA2010,8171,8,Old Astoria,407,2.8,"3,086",21.1,"9,267",63.3,"1,137",7.8
2009-13,NTA2010,8172,8,Steinway,242,1,"6,617",26.8,"15,181",61.6,"1,597",6.5
2009-13,NTA2010,8176,8,Baisley Park,41,0.3,"7,328",47.3,"7,193",46.4,622,4
2009-13,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,0,0,"9,953",77.2,"2,485",19.3,185,1.4
2009-13,NTA2010,8505,8,New Springville-Bloomfield-Travis,10,0.1,"12,171",69.4,"4,169",23.8,464,2.6
2009-13,NTA2010,8507,8,Westerleigh,9,0.1,"7,321",67.9,"2,887",26.8,289,2.7
2009-13,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,7,0.1,"4,748",47.8,"4,349",43.8,437,4.4
2009-13,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,0,0,"8,095",76.6,"2,130",20.1,68,0.6
2009-13,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,12,0.1,"7,071",59.8,"4,250",36,280,2.4
2009-13,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,27,0.4,"3,526",55.7,"2,408",38.1,193,3.1
2009-13,NTA2010,8522,8,West New Brighton-New Brighton-St. George,32,0.3,"5,728",45.4,"5,551",44,810,6.4
2009-13,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5,0,"9,755",68.6,"3,822",26.9,294,2.1
2009-13,NTA2010,8525,8,Oakwood-Oakwood Beach,0,0,"6,192",65.2,"2,780",29.3,268,2.8
2009-13,NTA2010,8528,8,Port Richmond,0,0,"4,347",57.8,"2,599",34.5,360,4.8
2009-13,NTA2010,8532,8,Rossville-Woodrow,0,0,"6,627",72.8,"2,047",22.5,130,1.4
2009-13,NTA2010,8535,8,New Brighton-Silver Lake,39,0.5,"4,745",61.7,"2,474",32.2,197,2.6
2009-13,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,0,0,"6,178",58.3,"3,702",34.9,468,4.4
2009-13,NTA2010,8537,8,Stapleton-Rosebank,25,0.2,"5,618",50.2,"4,580",40.9,499,4.5
2009-13,NTA2010,8545,8,New Dorp-Midland Beach,0,0,"5,924",64.6,"2,773",30.3,254,2.8
2009-13,NTA2010,8548,8,Arden Heights,0,0,"8,617",73.8,"2,768",23.7,11,0.1
2009-13,NTA2010,8554,8,Great Kills,18,0.1,"13,581",67.8,"5,519",27.6,210,1
2009-13,CD,101,6,Financial District (CD1),"1,114",1.2,"5,377",5.8,"51,678",55.3,"24,531",26.2
2009-13,CD,102,6,Greenwich Village and Soho (CD2),"1,114",1.2,"5,377",5.8,"51,678",55.3,"24,531",26.2
2009-13,CD,103,6,Lower East Side and Chinatown (CD3),"2,821",3.6,"5,994",7.6,"43,605",55.6,"20,406",26
2009-13,CD,104,6,Clinton and Chelsea (CD4),"1,659",1.8,"5,493",6,"43,225",47.4,"30,097",33
2009-13,CD,105,6,Midtown (CD5),"1,659",1.8,"5,493",6,"43,225",47.4,"30,097",33
2009-13,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"1,232",1.3,"6,578",7.1,"41,971",45.4,"31,996",34.6
2009-13,CD,107,6,Upper West Side (CD7),"1,372",1.3,"7,942",7.4,"71,277",66.1,"13,824",12.8
2009-13,CD,108,6,Upper East Side (CD8),455,0.4,"11,846",9.5,"69,527",55.8,"24,184",19.4
2009-13,CD,109,6,Morningside Heights and Hamilton Heights (CD9),594,1,"4,753",8.2,"39,848",69,"7,747",13.4
2009-13,CD,110,6,Central Harlem (CD10),416,0.8,"5,654",10.7,"37,889",71.6,"4,416",8.3
2009-13,CD,111,6,East Harlem (CD11),797,1.7,"3,868",8.5,"32,270",70.8,"6,193",13.6
2009-13,CD,112,6,Washington Heights and Inwood (CD12),706,0.8,"13,458",14.3,"60,931",64.8,"11,992",12.8
2009-13,CD,201,6,Mott Haven and Melrose (CD1),205,0.4,"7,301",15.7,"31,484",67.8,"5,275",11.4
2009-13,CD,202,6,Hunts Point and Longwood (CD2),205,0.4,"7,301",15.7,"31,484",67.8,"5,275",11.4
2009-13,CD,203,6,Morrisania and Crotona (CD3),323,0.6,"10,305",20.2,"32,180",63.2,"4,894",9.6
2009-13,CD,204,6,Highbridge and Concourse (CD4),210,0.4,"9,057",18.1,"33,103",66.1,"4,799",9.6
2009-13,CD,205,6,Fordham and University Heights (CD5),60,0.1,"9,230",19.5,"30,699",65,"4,464",9.4
2009-13,CD,206,6,Belmont and East Tremont (CD6),323,0.6,"10,305",20.2,"32,180",63.2,"4,894",9.6
2009-13,CD,207,6,Kingsbridge Heights and Bedford (CD7),99,0.2,"8,814",18.4,"32,039",66.9,"4,758",9.9
2009-13,CD,208,6,Riverdale and Fieldston (CD8),208,0.4,"14,526",31,"26,230",56,"3,522",7.5
2009-13,CD,209,6,Parkchester and Soundview (CD9),283,0.4,"19,437",27.5,"44,007",62.3,"4,166",5.9
2009-13,CD,210,6,Throgs Neck and Co-op City (CD10),73,0.1,"26,273",51.2,"20,554",40.1,"2,867",5.6
2009-13,CD,211,6,Morris Park and Bronxdale (CD11),112,0.2,"20,100",38,"26,724",50.5,"4,100",7.7
2009-13,CD,212,6,Williamsbridge and Baychester (CD12),97,0.2,"23,209",39.2,"30,891",52.1,"2,939",5
2009-13,CD,301,6,Greenpoint and Williamsburg (CD1),"2,060",2.8,"9,183",12.6,"44,847",61.6,"10,409",14.3
2009-13,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"1,889",2.9,"6,395",9.9,"44,275",68.2,"6,132",9.5
2009-13,CD,303,6,Bedford Stuyvesant (CD3),"1,194",2.3,"9,403",18.2,"33,998",65.7,"4,526",8.8
2009-13,CD,304,6,Bushwick (CD4),"1,611",2.7,"7,902",13.2,"42,014",70.2,"5,717",9.5
2009-13,CD,305,6,East New York and Starrett City (CD5),140,0.3,"14,315",26.3,"36,156",66.5,"2,297",4.2
2009-13,CD,306,6,Park Slope and Carroll Gardens (CD6),"1,811",2.7,"7,316",11.1,"44,435",67.4,"5,791",8.8
2009-13,CD,307,6,Sunset Park (CD7),"1,179",1.7,"12,482",18.2,"42,635",62.2,"9,348",13.6
2009-13,CD,308,6,Crown Heights and Prospect Heights (CD8),"1,306",2.3,"8,192",14.6,"40,168",71.6,"2,964",5.3
2009-13,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),320,0.7,"8,790",18.9,"31,379",67.6,"3,807",8.2
2009-13,CD,310,6,Bay Ridge and Dyker Heights (CD10),187,0.3,"19,533",33.8,"30,743",53.3,"4,962",8.6
2009-13,CD,311,6,Bensonhurst (CD11),656,0.9,"20,586",27.6,"45,608",61.1,"5,278",7.1
2009-13,CD,312,6,Borough Park (CD12),546,1,"15,800",27.5,"25,794",44.9,"11,564",20.1
2009-13,CD,313,6,Coney Island (CD13),175,0.5,"11,210",29.3,"21,247",55.5,"4,248",11.1
2009-13,CD,314,6,Flatbush and Midwood (CD14),778,1.2,"16,500",24.9,"41,223",62.2,"4,846",7.3
2009-13,CD,315,6,Sheepshead Bay (CD15),363,0.6,"22,338",36.9,"30,342",50.1,"4,740",7.8
